docdb_family_id,doc_std_name_id_replenished
42320324,14325355
44224261,14478833
43843077,15896823
42145313,15896841
40352563,15952775
39107009,15952793
42101840,15954703
42238705,15990988
44143120,17357291
41279553,10274132
42231268,19022411
34177692,19078578
37637522,19078578
43495159,18998937
42077869,407913
40535004,424931
42309639,433709
28050863,485796
43243047,2807460
41009191,2807461
41009143,2807461
34681755,2807461
41797542,5629826
38625329,7952125
34063455,10393853
43124083,10497365
40503817,12152546
43355993,12197421
42551688,12216346
21894182,12227458
40175880,12229043
42826314,13841511
38255293,13880253
39868676,13880253
40689521,13880253
40263300,13880253
40560639,13880253
41152939,13880253
38566895,13880253
40493752,13880253
35482128,13880253
35998481,13880253
43086942,13880253
40605235,13880253
42990126,13880253
34276543,13880253
39362977,13880253
37637522,13880253
38666822,13880253
35841849,13880253
35874460,13985412
37693506,14023210
44142076,14023210
39943147,14027400
43217949,1655210
41692918,1655210
39338983,1655210
42674929,1655210
42194246,1655210
42231270,15560282
41091022,15570694
41559457,15577510
41664598,17003046
42196455,17084242
42356263,29118
40278978,61280
34926988,61280
34958415,61280
29264853,61281
40493752,1617181
42194246,1763915
7692180,13665743
43220439,3288502
41327653,3300643
43357025,3323054
21907529,11272317
34276543,4697526
39362977,4697526
37637522,4697526
43305785,4788876
40384198,4827386
34908870,6282483
27532070,6282483
34315649,6282483
41721228,6282483
19189473,6282483
40074870,6282483
41318448,6282483
40031721,6282483
33417860,6323703
41429463,6336318
42083878,6336318
40765599,6383823
39719277,7415713
7961146,7416058
42223598,7517920
40352370,7628102
41091022,7375723
8092632,14595967
7697689,12008578
42260376,12044176
35079222,12078622
34959687,12076906
39364868,12076906
40801603,12077688
42073949,12077689
40801603,12078622
35929971,12078622
41203656,12082602
43086942,13629870
44142081,13682029
8157165,13774512
27393500,13796144
42542992,13823136
35005601,16858755
38577937,18239011
42987695,18254906
41066699,18254906
40283433,18254906
7934482,98295357
26053718,98295356
7913058,98295356
7641030,98295356
7641891,18262873
40377585,18329944
39230438,18333037
39760880,18334058
42316653,18401590
